koi_disposition,koi_period,koi_duration,koi_depth,koi_sma,koi_incl,koi_teq,koi_dor,koi_ldm_coeff2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_smass,ra,koi_imag,koi_zmag,koi_fwm_stat_sig,koi_fwm_sdec,koi_dicco_msky,koi_dikco_msky
0,-0.461538249,-0.634546962,-0.327661377,-0.604232157,-3.36800093,4.370052073,-0.368575289,0.352995371,-0.26891078,-0.128940299,-0.453551324,1.363549342,1.16146537,3.340736726,-1.01251051,-0.864077577,2.121353234,1.37925136,-2.252408976,-2.291024958,-0.528058325,1.146084701,-0.290608017,-0.321218958
0,3.88468038,-0.513855912,-0.317983456,3.784386433,0.544052638,-0.988973037,10.5706763,0.892746523,-0.279190893,-0.362626483,-0.453551324,-0.740906163,-0.488822768,0.802404907,0.212824532,0.718923403,0.566694339,-0.135362903,0.900096951,0.984899372,-0.528058325,-1.50926645,0.872218701,0.939537253
1,-0.377038972,-0.346192744,-0.303102581,-0.351243984,0.533303598,-0.421713369,-0.217307371,0.354528755,-0.251088993,-0.20362237,-0.453551324,-0.561215381,0.570778743,0.10221714,0.576385479,-0.512299582,-0.28711654,0.85844641,0.601054028,0.66229484,-0.528058325,-1.227265446,-0.579800599,-0.584254427
0,-0.419245033,-0.083062697,-0.327051154,-0.45257436,-1.430187798,-0.101609066,-0.36279696,0.725607672,-0.271506242,-0.306448724,-0.453551324,-0.308957168,0.741259184,0.560543848,0.446221683,-1.004788775,-0.14527825,1.407652166,0.187111662,0.195684793,-0.528058325,-0.011996991,1.896354107,1.976864486
0,-0.452550491,-0.320939844,-0.3326363,-0.562348935,-0.608483369,0.535333171,-0.362660356,0.44193164,-0.278107283,-0.353651338,-0.453551324,0.862488508,-0.162287154,0.404543464,0.385628192,0.718923403,0.246862902,-0.377971721,0.263204008,0.332449807,-0.528058325,0.815626741,-0.302720795,-0.315172166
0,-0.427517509,-0.0235733,1.850556079,-0.4542632,0.198889005,0.30559845,-0.324609443,1.105886892,1.009386206,1.320268618,-0.453551324,-0.486920154,-2.585357511,0.795149075,-0.215818312,2.161213184,1.056175494,0.661653153,0.241137228,0.286593302,-0.528058325,-0.999316518,-0.462306649,-0.418269976
0,0.026566084,-0.507535505,-0.328068192,0.304701317,0.524943233,-0.800612341,0.506411296,0.101520402,-0.279194701,-0.362294071,-0.453551324,-0.711533631,1.109197191,-0.073132128,0.540478225,0.402323207,-0.181433108,-1.465024595,1.195335256,1.280150902,2.48794764,0.251151172,-0.357228297,-0.321218958
1,-0.34898987,-0.434937008,-0.324010745,-0.301929868,0.498667801,-0.580676731,-0.149968662,-0.915113159,-0.262673521,-0.267113211,-0.453551324,-0.573309953,-0.136621417,-0.625784649,0.565164462,0.472678806,-0.529075974,0.06945255,-0.297596587,-0.349766262,-0.528058325,0.685481054,-0.620681225,-0.560067257
0,-0.308739215,-0.233344745,-0.316805833,-0.217487888,0.158281519,-0.617695596,-0.302759709,-0.245024371,-0.258583431,-0.247279249,-0.453551324,-0.614777056,0.753061676,-0.294434997,0.605560123,0.050545211,-0.381675399,-0.869771726,0.094278999,0.099949283,-0.528058325,-0.055734853,1.19653834,1.215270985
0,-0.318704486,-0.278679303,-0.040064388,-0.192493062,0.052582621,-0.369451442,-0.02292738,0.863612227,0.095062047,-0.243955121,-0.453551324,-0.607865872,-0.705951154,0.860451561,0.170184668,0.331967607,0.466573193,-1.232850316,-0.644577689,-0.616055789,-0.528058325,-0.385334151,-0.627646073,-0.60572054
0,-0.442281255,-0.172915905,2.150314704,-0.515061426,0.268757768,0.67143194,-0.336597018,0.9617488,0.936277461,2.518505886,-0.453551324,0.140269788,-0.707075201,1.208731487,-0.220306719,-0.441943983,0.636222912,1.615107303,-0.371406164,-0.375510265,-0.528058325,0.081350961,-0.593730294,-0.609046276
0,0.605991884,-0.638683956,-0.332348317,1.147094511,0.541663963,-0.64600414,0.83289373,0.803810253,-0.280779957,-0.363180505,-0.453551324,-0.746089551,-0.711946071,0.766125748,-1.001289494,-0.230877185,0.922680633,-2.322692329,-2.043155022,-2.124493441,-0.528058325,-12.25938708,-0.629765809,-0.623558577
1,0.298967071,0.236692454,-0.325359659,0.367188382,0.453282963,-1.064099557,-0.134942273,1.076752597,-0.278290944,-0.354094555,-0.453551324,-0.721900407,0.796899503,-2.60299881,1.092552255,1.035523598,-1.519162856,1.12190536,0.687799303,0.438643817,1.900082071,0.90976765,-0.548004556,-0.457271787
0,-0.459290148,-0.553889946,-0.333018492,-0.601867781,-0.25555654,0.933830365,-0.361820245,0.354528755,-0.277600602,-0.347778713,0.661048345,2.488344526,-0.464093737,-0.050155327,0.233022363,-0.582655181,-0.551325118,0.705953107,-0.554788719,-11.23545686,-0.528058325,-12.25938708,3.158808426,3.20315398
1,-0.427845744,-0.509043784,-0.331451182,-0.489728832,0.451491457,0.006181159,-0.285615966,0.780809494,-0.276278574,-0.344454585,0.661048345,-0.215656185,0.61124443,0.367055,0.203847719,-2.271189559,-0.654227406,0.524084378,-0.029751527,-0.010267228,0.349480134,-0.522824068,-0.605540253,-0.544950277
0,0.643407008,0.404183247,-0.333399614,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-0.280779957,-0.370825999,-0.453551324,-0.746089551,-0.711946071,-6.927474553,-9.659426113,0.472678806,-2.859673746,-1.531012476,0.613989727,0.517484825,3.587000662,-0.700911677,-0.05440884,0.041588584
1,-0.12322591,0.03462616,-0.322693948,0.067250469,0.542858301,-0.72330824,-0.033760039,-0.186755781,-0.268976848,-0.289495672,1.775648014,-0.683888895,0.643654448,-0.133597393,0.349720938,-0.301232784,-0.506826831,-1.883528121,0.005250953,0.015476775,0.473017102,1.408843085,-0.608568447,-0.587277823
0,-0.446205076,-0.59918141,-0.332739074,-0.537691876,0.33384918,0.269668375,-0.318810624,0.510933918,-0.278983608,-0.359302356,-0.453551324,0.318232774,-0.26963363,0.345287505,0.426023853,0.191256409,0.041058326,-0.74483933,0.0813433,0.124084286,-0.528058325,1.066491695,1.459688449,1.432350832
0,-0.458568959,-0.58261907,-0.332536737,-0.595450191,0.127825904,0.780310954,-0.356308292,0.101520402,-0.277125642,-0.346781474,-0.453551324,2.237814109,1.008032973,0.022402991,0.4574427,0.331967607,-0.167527394,0.858837942,0.247985539,0.282570801,-0.528058325,-0.205682748,1.226517467,1.238853476
0,-0.435431973,1.546122834,-0.306849564,-0.483986777,-2.523006914,0.982825922,-0.36972474,0.934147889,-0.270853971,-0.033981048,-0.453551324,-0.065337934,1.114442743,1.651337226,-0.895811935,-1.215855573,0.975522349,-0.431573718,-1.279187861,-1.248392853,0.881967063,1.444055977,-0.611899461,-0.599371408
1,-0.394861166,-0.503369782,-0.319161079,-0.442441323,0.520165882,-0.784280489,-0.19443311,2.312660064,-0.274603581,-0.317085933,1.775648014,-0.455819826,0.487599275,-2.437323984,1.065621815,0.050545211,-1.51360057,0.550866431,0.851397849,0.590694333,2.48794764,-0.194415317,-0.578286501,-0.532856692
0,-0.45126625,-0.704760941,-0.333399614,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-0.269355158,-0.370825999,-0.453551324,0.706986869,1.095895969,-6.927474553,-9.659426113,0.472678806,-2.859673746,-0.336742978,0.265486779,0.2640673,-0.528058325,1.984720588,-0.620075587,-0.590603559
0,0.157432285,0.054837098,-0.324214153,0.400965174,0.370276484,-0.79734597,-0.212123267,0.474132703,-0.276879386,-0.344122172,-0.453551324,-0.709805835,-0.528539091,0.051426318,0.215068736,-1.145499974,-0.62919712,-0.891234417,0.682472839,0.740331348,-0.528058325,-0.905633687,0.133339224,0.153454243
0,3.590782722,1.396918128,-0.33084096,3.815123314,0.539275287,-0.856140638,1.108832859,0.808410405,-0.279164031,-0.356753858,-0.453551324,-0.740906163,0.869025844,0.480729698,-1.286303322,0.543034405,1.170202354,-1.812132468,-0.57913827,-0.574221785,-0.063729723,1.29978439,0.30897451,0.313694241
0,3.577163682,1.710209226,-0.32891394,3.180119623,0.507625335,-0.988973037,0.331558778,0.653538626,-0.280779957,-0.349219168,-0.453551324,-0.746089551,-0.711946071,0.409380686,0.006357822,-0.864077577,-0.295459968,-0.198993171,-0.585986582,-0.614446789,-0.285244285,-1.304816248,0.166649365,0.842788575
1,-0.300356532,-0.275978765,-0.324867198,-0.19283083,0.491501774,-0.530592384,-0.154066768,-0.484232268,-0.276616995,-0.341241261,1.775648014,-0.63032722,-0.36798773,-0.202527795,0.129789007,1.035523598,-0.237055967,-0.840383669,1.196857103,1.289000403,1.716906567,0.579044327,-0.520750804,-0.526809899
0,0.868928478,-0.463436299,-0.328389362,1.404135898,0.541663963,-0.730929771,2.729633732,0.877412683,-0.280779957,-0.360521202,-0.453551324,-0.746089551,-0.711946071,1.361103955,-0.444727057,-0.65301078,0.778061201,0.791784926,-0.160630363,-0.115656739,-0.515278638,2.101708237,-0.018070505,0.788367443
0,-0.144311995,-0.417462519,1.400918142,0.035838052,0.517180037,-0.769037427,0.466249858,-0.053351377,0.745101097,1.733457704,-0.453551324,-0.685616691,0.471675277,-0.334342072,0.65044419,-0.441943983,-0.484577687,-0.885260396,0.04405805,0.033980276,-0.528058325,-0.374583677,-0.622195323,-0.593022276
0,-0.439873117,-0.363846791,2.771243283,-0.515736962,0.321905802,0.112882593,-0.310607582,0.101520402,0.004969195,-0.067000718,-0.453551324,-0.378069007,-0.092221566,0.062310065,0.300348464,0.472678806,-0.07853082,1.834582051,2.441727896,-11.23545686,-0.528058325,0.110432762,0.490666184,-0.526809899
1,-0.459278598,-0.672210844,-0.332746568,-0.594774655,-1.1477269,2.191382986,-0.364593296,0.602936955,-0.277133266,-0.347667908,-0.453551324,1.830054257,1.154159065,0.455334287,-1.120232272,-0.441943983,0.575037767,-1.766721068,-0.592834893,-0.589507286,-0.528058325,-0.42816196,-0.563145529,-0.572160842
0,-0.340552576,-0.184131755,1.518680459,-0.260722182,0.45507447,-0.326988626,-0.170336248,0.770075806,-0.111948948,0.152502522,-0.453551324,-0.67352212,0.676626489,0.677846462,0.057974499,-0.441943983,-0.036813676,-0.232989097,2.42270481,2.581832033,-0.528058325,2.121767289,-0.541948166,-0.564300012
0,-0.45805709,-0.505524466,-0.320231645,-0.588019297,-2.799496122,1.11565832,-0.367400499,0.717940752,-0.276116467,-0.247944074,-0.453551324,1.963094548,0.756808499,0.743148948,0.233022363,0.718923403,0.513852623,0.547159507,1.043150563,1.153844389,-0.528058325,1.685045887,1.670450792,1.676641244
1,-0.456376302,-0.638511581,-0.332018583,-0.586330457,0.533303598,0.610459691,-0.338583984,-1.066918171,-0.276913828,-0.346892278,-0.453551324,1.510412001,1.16146537,-0.438342328,0.132033211,1.035523598,-0.426173686,0.952190964,0.38419084,0.403245814,0.430418147,-0.662306507,-0.55103275,-0.529833296
0,0.570135679,-0.286752186,-0.33069108,0.947811437,0.541663963,-0.71895308,1.0214066,-0.459698125,-0.280779957,-0.361186028,-0.453551324,-0.746089551,-0.711946071,-0.595552016,-1.33118739,-0.723366379,-0.025689105,0.831786447,-1.220596754,-1.309534859,2.211054437,0.972972863,-0.599483863,-0.560067257
1,-0.454350988,-0.52704258,-0.33125848,-0.569779829,0.218595579,1.11674711,-0.349409814,0.474132703,-0.275431602,-0.325950273,-0.453551324,1.100924353,0.598879914,0.215891838,-0.590600276,1.035523598,0.380357763,-0.212985179,0.352992978,0.404050314,-0.493979161,0.087600818,-0.541948166,-0.544950277
0,-0.371256846,-0.049824537,3.702636152,-0.329626837,0.466420679,-0.367273862,-0.219902838,0.552335285,1.675170681,2.290692327,-0.453551324,-0.746089551,-2.585357511,0.354961947,0.417047039,-0.230877185,-0.086874249,-2.057380969,0.954122517,1.009034375,-0.528058325,1.202922042,-0.593124655,-0.600580766
0,-0.402920857,-0.305362913,2.161020369,-0.418122033,0.414466984,-0.392316035,-0.238638012,-0.186755781,1.720269073,1.800051064,-0.453551324,-0.424719498,-0.640756436,-0.299272219,0.645955783,-0.301232784,-0.437298258,-0.744710925,0.631490967,0.648618338,-0.528058325,0.855495189,-0.62946299,-0.605115861
1,-0.394085596,-0.231820665,-0.259423467,-0.369483452,0.540469625,-0.20395534,-0.26980684,0.717940752,-0.187456296,0.112169771,-0.453551324,-0.455819826,-0.637758978,0.587148564,0.309325277,0.718923403,0.391482334,-1.99081,0.779871043,0.877096361,-0.528058325,-0.133699699,-0.610385364,-0.570649144
1,-0.450573369,-0.40569076,-0.332508902,-0.55491804,0.189931471,0.67143194,-0.350775849,0.067785955,-0.277656502,-0.351546057,-0.453551324,0.62059707,1.157718547,0.119147414,-0.25396977,1.035523598,0.110586899,-0.463205716,0.440499176,0.481282322,2.326071614,0.916422748,-0.526807194,-0.526809899
1,-0.421116516,-0.328983999,-0.331461888,-0.454938736,0.447311274,0.107438643,-0.306038194,0.126054546,-0.276488089,-0.341906087,4.004847352,-0.338329699,0.904058638,-0.106992676,-0.487366921,0.965167999,-0.01178339,0.41698353,0.322556039,0.340494807,-0.242645331,-0.386499648,-0.557089139,-0.496575938
0,-0.17229017,-0.404972532,-0.33108719,0.046984394,0.541663963,-0.624228337,0.20929862,0.707207064,-0.279202742,-0.363512917,-0.453551324,-0.676977712,-0.711946071,0.59077648,0.376651379,-0.301232784,0.077213184,-0.684055037,0.771500885,0.829630857,1.086442044,-0.670785801,-0.220959541,-0.203306507
0,-0.460389206,-0.482397521,-0.332744427,-0.604569925,-0.350506398,1.192962421,-0.366239369,0.552335285,-0.27906757,-0.358083509,-0.453551324,3.238207982,0.536307972,0.456543592,0.410314429,-0.090165987,0.041058326,-0.241154434,1.049998874,1.128904887,-0.519538534,-0.516253034,0.027352414,0.014378019
0,0.108902987,-0.008654266,-0.331290597,0.617136643,0.541663963,-0.478330457,0.214762761,-0.747974308,-0.280779957,-0.35941316,-0.453551324,-0.746089551,-0.711946071,-0.573784521,-1.791249081,0.543034405,1.737555511,0.124210198,-2.178599399,-2.324813961,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.453242748,-0.659771133,-0.092522147,-0.587005993,0.51001401,-0.478330457,-0.311399882,0.409730577,-0.257109797,-0.180021063,-0.453551324,0.584313355,0.147387757,-2.76746433,1.157634153,2.090857585,-1.566442286,-1.467588498,0.4412601,0.075009781,-0.528058325,1.629333614,-0.566779362,-0.570951484
0,-0.46057643,-0.554794914,-0.332408269,-0.606258764,-0.570264559,1.161387506,-0.365201182,0.552335285,-0.277426106,-0.343346542,-0.453551324,3.506016359,1.067232774,0.388822496,0.459686903,-0.371588383,-0.086874249,-0.843974817,0.505177671,0.554491829,-0.528058325,-0.182223179,-0.629765809,-0.623558577
0,-0.448852766,-0.584414641,-0.33140836,-0.546473842,0.416855659,0.519001319,-0.323660049,0.849811772,-0.276544555,-0.345230215,-0.453551324,0.480645596,-0.580994611,0.790311854,0.286883244,-0.301232784,0.210708044,0.978459395,0.358319442,0.415313315,-0.528058325,1.921706762,1.148692866,1.189269778
0,-0.2552013,0.502049008,-0.316163493,0.105080476,0.542261132,0.334995784,-0.239196038,0.563068972,-0.165916692,-0.120962392,-0.453551324,-0.64760518,-0.059811548,5.134136482,-0.574890852,1.211412596,4.413015005,0.342851362,-1.861294313,-1.81073841,-0.528058325,0.355450225,-0.587371085,-0.569137446
0,-0.414525915,-0.007792392,-0.332639511,-0.432983821,-1.461240581,0.245714992,-0.365822728,-0.018083546,-0.279011345,-0.359634768,-0.453551324,-0.343513087,-0.640943777,-0.308946661,-1.140430103,-0.512299582,0.10224347,0.362404808,-0.471087138,-0.536410281,-0.004091187,-0.530524366,-0.520750804,-0.520763107
1,-0.356110498,-0.21808958,-0.332243402,-0.291459062,0.391177396,-0.261661218,-0.269769957,0.533934677,-0.277240745,-0.349329972,-0.453551324,-0.557759789,-0.461845644,0.261845439,-0.242748753,0.402323207,0.029933754,-0.143709271,-0.503045924,-0.484922276,0.004428604,0.261611584,-0.557089139,-0.466341976
0,2.817624441,1.158179108,-0.330680375,2.662659169,0.541663963,-1.023814321,0.912806795,0.360662291,-0.280779957,-0.35187847,-0.453551324,-0.746089551,-0.711946071,0.041751875,0.571897072,-0.512299582,-0.348301684,-1.248254785,-0.229113475,-0.210587748,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.021361313,0.917012476,0.579793625,0.276328812,0.480155564,-0.544746656,-0.13952942,0.736341359,0.387827153,2.398948089,-0.453551324,-0.701166855,-0.711946071,0.600450923,-0.595088683,-0.512299582,0.143960614,1.222828002,-1.668019753,-1.751205404,-0.528058325,0.503180297,-0.625829156,-0.519553749
0,-0.427352457,0.199344592,-0.332695181,-0.4542632,-0.313481925,1.020933577,-0.356923008,0.564602356,-0.278847828,-0.344786998,-0.453551324,0.338966325,-0.711946071,-0.253318617,-2.246822366,-3.115456748,1.025582921,1.338984607,-1.135373325,-1.282181856,-0.263944808,-1.071977501,-0.290608017,-0.300055185
1,-0.358637311,-0.363028011,-0.329888155,-0.310374066,0.388191551,-0.35094201,-0.257953751,-0.347761096,-0.278249323,-0.355313402,0.661048345,-0.564670973,-0.546336499,-0.276295418,-0.193376279,0.965167999,-0.295459968,-0.744980366,1.088045047,1.171543391,2.377190359,1.21844929,-0.381453854,-0.35145292
0,-0.435697406,-0.341035866,3.5955795,-0.508643835,-0.036992717,-0.019949805,-0.248049996,-0.186755781,2.030213488,0.249899466,-0.453551324,-0.746089551,-2.585357511,-0.137225309,0.338499921,-0.090165987,-0.453985115,-0.314998216,1.21588019,1.213377395,-0.528058325,-12.25938708,-0.626737615,-0.55039239
0,-0.45498117,-0.689965442,-0.329438517,-0.58261501,0.242482336,0.244626201,-0.329192492,-0.73724062,-0.278444509,-0.355202598,-0.453551324,1.206319908,1.007658291,-0.635459091,0.62351375,-0.301232784,-0.693163407,-0.170129262,1.225772195,1.278541902,-0.528058325,2.104406704,2.053214586,2.079357616
1,-0.359930996,-0.296663734,-0.325820003,-0.326249158,0.534497936,-0.539302705,-0.207888558,-0.786308907,-0.276062019,-0.340022414,4.004847352,-0.578493341,-0.319841056,-0.522993699,0.524768801,0.12090081,-0.576355404,0.759727715,1.227294042,1.2552114,-0.523798429,-0.371569812,-0.511666221,-0.511692918
0,-0.46034285,-0.508237932,1.036925527,-0.611325283,-0.559515518,0.590861469,-0.361021114,0.354528755,1.132233239,0.269844233,-0.453551324,2.493527914,-0.711946071,-0.599179932,0.720014495,-2.904389951,-1.115897132,0.905727059,-0.071602317,-0.137378241,-0.528058325,-1.170254955,-0.62916017,-0.570346805
0,-0.460389328,-0.24696235,-0.332899659,-0.606258764,-0.395891235,1.214738223,-0.369784231,-0.406029686,-0.278331225,-0.356975466,-0.453551324,2.737147147,1.153597042,-0.184388215,-0.016084212,0.824456801,-0.278773111,-0.191541433,0.162001187,0.192466792,-0.528058325,-0.314801129,1.035741208,-0.260751035
0,3.667754527,-0.047294938,-0.329588397,3.472626642,0.539275287,-1.003127308,2.777444967,0.711807216,-0.279091041,-0.359191551,-0.453551324,-0.740906163,-0.592984444,0.566590374,0.325034701,0.191256409,0.188458901,0.890848842,-0.109648491,-0.080258735,3.050253837,0.028189991,-0.223987736,-0.206329903
0,-0.437323372,0.211655022,1.047631192,-0.448521145,-0.016091805,3.117943403,-0.350267684,-2.54050015,-0.116795697,-0.152541606,-0.453551324,-0.46273101,-0.704077743,-1.365879491,-4.863563501,0.718923403,4.924745304,-0.412051847,1.86114329,1.774918452,-0.528058325,-1.673751852,1.156868991,-0.564904691
1,-0.394823985,-0.40257365,-0.329513457,-0.397855957,0.406703788,-0.335698948,-0.268677128,-0.984115437,-0.275897306,-0.33913598,0.661048345,-0.47136999,-0.368924436,-0.446807465,0.158963651,0.965167999,-0.448422829,-0.179932298,0.516591523,0.515875825,1.537990959,1.106231735,-0.529835388,-0.475412164
0,-0.446783619,-0.46422635,-0.328164543,-0.548162682,-1.782517458,0.056265506,-0.364989447,-0.053351377,-0.265267871,-0.324066601,-0.453551324,0.138541992,0.263726607,-0.201318489,0.666153614,-0.864077577,-0.509607974,0.821341383,0.38875638,0.415313315,-0.528058325,-1.157536556,1.605041789,1.634616037
0,-0.458912663,-0.518452572,-0.332772262,-0.594774655,-0.824061348,0.989358663,-0.365003107,0.44193164,-0.278244694,-0.343014129,-0.453551324,2.403682523,0.772545155,0.383985274,0.390116599,0.718923403,0.230176045,-2.36923412,-0.488588378,-0.455155773,0.477276997,1.058267396,-0.538919972,-0.523786503
0,-0.214428658,-0.385392197,-0.072181384,-0.02867562,0.47716972,-0.610074065,-0.022449267,0.730207823,-0.14415456,0.126685129,-0.453551324,-0.680433303,0.657705033,0.486776225,0.432756463,-0.371588383,-0.014564533,1.175463152,0.476262579,0.527943326,-0.528058325,0.815548085,-0.592216196,-0.60602288
0,-0.183927517,-0.131614917,-0.309418924,0.030095998,0.412675477,-0.595919793,-0.212737983,0.770075806,-0.274546564,-0.32118569,-0.453551324,-0.740906163,1.148164149,0.739521032,0.342988328,-0.582655181,0.105024613,-0.139257173,0.777588272,0.846525358,-0.528058325,0.455856369,2.861742538,1.066519893
1,-0.451340494,-0.553875582,-0.172814636,-0.563362238,0.260994572,0.398145612,-0.335728971,0.627471099,-0.063787661,0.747521398,-0.453551324,0.570490987,1.16146537,0.248543081,0.419291243,-0.864077577,-0.35386397,-1.461549222,0.958688058,0.992944373,-0.528058325,-1.323353539,-0.626737615,-0.615395408
1,-0.047686821,0.69793854,-0.331194246,0.228365767,0.542858301,-0.677579054,-0.143138485,0.478732855,-0.277826039,-0.352100079,0.661048345,-0.704622447,-0.202003477,0.336822368,0.109591177,0.472678806,0.038277183,1.58273013,-0.134758965,-0.12611524,0.7541702,0.931918617,-0.426876773,-0.451224995
1,-0.447312277,-0.537011586,-0.180308602,-0.541745091,0.351167079,0.352416426,-0.325210499,0.070852723,-0.079189374,0.817106473,-0.453551324,0.376977837,-0.258580502,0.153007963,0.199359312,0.965167999,0.057745183,1.558737216,0.731932864,0.781360852,-0.528058325,-0.069072453,-0.625526337,-0.599976087
1,-0.364858164,-0.097858196,-0.32795043,-0.289094687,0.066317506,-0.274726699,-0.331719657,0.714873984,-0.276247204,-0.344565389,-0.453551324,-0.543937421,-0.701267626,0.704451178,0.210580329,1.211412596,0.62509834,-1.806684699,1.315561164,1.418524916,-0.080769304,0.556145187,-0.490468859,-0.496575938
0,3.949391958,-0.288332288,-0.328185955,3.343599297,0.541663963,-1.033613433,6.609173959,0.333061379,-0.280779957,-0.363180505,-0.453551324,-0.746089551,-0.711946071,0.08165895,0.363186158,-0.582655181,-0.423392543,-0.669730438,0.375059758,0.387960312,1.44427326,-0.747561809,0.611793967,0.61603386
0,-0.439075152,-0.306862573,-0.324802964,-0.518101337,-1.547830074,-0.078744473,-0.363616581,-0.245024371,-0.272660749,-0.317418345,-0.453551324,-0.12753859,-0.711946071,-0.279923334,0.612292733,0.12090081,-0.337177112,0.402837857,0.804220594,0.796646353,-0.528058325,-1.33590438,0.99031829,1.02872744
0,0.143779377,-0.019714978,-0.309097754,0.557351722,0.41625849,-0.640560189,-0.145870556,1.038417998,-0.275750202,-0.337584721,-0.453551324,-0.709805835,1.153035018,1.590871961,0.073683923,-0.301232784,0.730781771,1.318229199,0.878791094,0.983290372,-0.528058325,-0.927368255,0.563342854,0.578241408
0,-0.450363068,-0.601752667,-0.167461804,-0.571468668,-0.22271225,-0.078744473,-0.340325679,-0.260358211,-0.273247689,-0.335590244,-0.453551324,0.408078165,0.632413979,-0.917227225,0.80978263,-3.115456748,-1.221580563,0.611404439,1.054564415,1.009034375,-0.528058325,1.484159735,-0.544673542,-0.593626955
0,-0.403344266,-0.381237966,0.411714682,-0.352257288,0.329071829,0.732404188,-0.261157104,0.379062898,1.032046214,0.236935368,-0.453551324,-0.424719498,-0.059249525,2.942875283,-0.743206105,-0.230877185,2.271534952,-0.430352811,-3.736209738,-3.788199609,-0.528058325,-1.49921948,1.156868991,1.163268571
0,-0.452469102,-0.717373027,-0.318946966,-0.567415453,0.218595579,0.541865912,-0.318947227,0.552335285,-0.272674395,-0.275423531,-0.453551324,2.407138115,-0.036955929,0.192915037,0.185894092,-0.301232784,-0.289897683,0.042201079,0.886400328,0.930193367,-0.306543762,1.615297943,-0.572230112,-0.581231031
1,-0.443868295,-0.569446767,-0.332766909,-0.536678573,0.45507447,0.082396469,-0.310955921,-0.186755781,-0.278441559,-0.357640292,-0.453551324,-0.011776259,0.413786864,-0.202527795,0.408070226,-0.160521586,-0.495702259,-1.620338612,-0.683384785,-0.685242796,2.249393496,-1.01091593,-0.454130524,-0.442154806
0,-0.360351001,-0.035396771,2.8890056,-0.311725138,0.407898126,-0.372717813,-0.200880797,0.627471099,2.801722524,5.841636449,-0.453551324,-0.746089551,-2.585357511,0.435985402,0.325034701,-0.864077577,-0.23983711,-1.691020667,0.108736544,0.143392287,-0.528058325,0.1934182,-0.627948892,-0.48690107
0,-0.167017121,-0.546463468,-0.331204952,0.02806939,0.535692274,-0.703710018,0.463381184,0.237991574,-0.279256273,-0.363291309,-0.453551324,-0.676977712,-0.132874595,0.108263667,0.560676055,-0.301232784,-0.253742825,1.896311495,0.186350738,0.186030792,-0.528058325,0.256223057,-0.426876773,-0.442154806
1,-0.307689896,-0.208608969,-0.331279892,-0.218501192,0.38878872,-0.595919793,-0.253514137,-0.350827864,-0.279016748,-0.358194313,2.890247683,-0.633782812,-0.265137442,-0.354900262,0.428268056,0.402323207,-0.440079401,-0.249145055,0.374298835,0.428989816,2.470908059,0.43164022,-0.381453854,-0.387733675
1,-0.350733898,-0.264716948,-0.326901275,-0.293823438,0.540469625,-0.468531346,-0.203298679,0.101520402,-0.271476219,-0.314869847,-0.453551324,-0.611321464,-0.226545167,-0.122713645,0.334011514,0.472678806,-0.28711654,0.276413009,-0.1423682,-0.136573741,-0.528058325,-1.260136024,-0.51772261,-0.544950277
0,2.622745981,0.786280597,-0.327639966,2.794388658,0.541663963,-0.970463604,1.152545988,0.057052268,-0.280779957,-0.354094555,-0.453551324,-0.746089551,-0.711946071,0.136077688,0.037776669,2.020501986,0.333078333,0.025415723,0.509743212,0.534379327,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.447817794,0.011743412,-0.332567783,-0.542758395,-0.899304631,0.302332079,-0.365221673,0.44193164,-0.278887123,-0.358526726,-0.453551324,0.254304322,0.352900992,0.276357103,0.435000666,0.718923403,0.152304043,-0.062573732,1.043911486,1.138558888,-0.528058325,-0.392641952,0.732921751,0.011354622
0,-0.420709412,-0.251702655,-0.330723197,-0.456627576,0.325488815,-0.266016378,-0.321474392,-0.484232268,-0.276346498,-0.341241261,-0.453551324,-0.279584636,1.139171774,-0.339179293,0.578629682,1.211412596,-0.142497108,0.639958911,0.353753901,0.351757808,-0.528058325,-0.371612405,1.24135562,1.689641847
0,-0.035806029,0.429857029,3.145941564,0.251333986,0.511208348,-0.705887598,0.054936632,0.730207823,0.913632042,0.90519586,-0.453551324,-0.746089551,-2.585357511,0.533939131,0.376651379,-0.090165987,0.096681184,-1.446780466,0.619316191,0.684016342,-0.528058325,0.285596668,-0.627040434,-0.555532163
0,-0.440872708,-0.482885916,-0.323721692,-0.513372586,-1.077858137,0.828217721,-0.35931357,0.602936955,-0.264234228,-0.275423531,-0.453551324,-0.091254874,-0.711946071,0.362217779,-1.052906171,-0.65301078,0.333078333,0.79644121,-0.003880129,0.009040774,-0.528058325,-1.365803001,-0.006866185,0.016192056
