koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_sma,koi_incl,koi_teq,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_smass,ra,koi_imag,koi_zmag,koi_fwm_stat_sig,koi_fwm_sdec,koi_dicco_msky,koi_dikco_msky
1,-0.432453382,-0.491590841,-0.331622473,-0.091415707,-0.485000081,0.462837666,0.123770495,-0.298661603,0.711807216,-0.80099082,-0.277913074,-0.353540534,-0.453551324,-0.130994181,0.002385711,0.642776608,0.289127447,0.191256409,0.249644045,0.362990001,0.833135686,0.893990863,1.814884162,0.865530166,-0.557089139,-0.496575938
0,-0.457881588,-0.544165138,-0.332672699,-0.092755292,-0.592072512,0.068706181,0.725871447,-0.357483083,-0.556301314,0.686045953,-0.279180745,-0.360742811,-0.453551324,1.963094548,-0.520483422,-0.393598032,0.190382498,1.66872399,-0.231493681,0.198824413,0.680950992,0.66712184,1.422973783,-1.515747814,0.036436998,0.029495
0,1.341898245,0.293576119,-0.326216112,-0.087756994,1.679754521,0.541663963,-0.935622319,1.001599089,0.553868669,-0.563251399,-0.280779957,-0.363734526,-0.453551324,-0.746089551,-0.711946071,0.382775969,0.426023853,0.050545211,0.027152611,0.522844527,1.29273346,1.372668411,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.456769187,-0.460031898,-0.32441756,-0.014910058,-0.571468668,-2.783372561,2.147831381,-0.367953743,-1.292325612,1.328408547,-0.27832284,-0.254259917,-0.453551324,1.617535351,0.466617066,-0.760017537,-2.100949147,0.050545211,2.085198376,0.176039775,-0.902530744,-1.038418332,-0.528058325,-1.52206105,1.574759843,1.586544037
0,-0.453648408,-0.260752329,-0.329277932,-0.089505673,-0.575521884,-0.135525588,0.15752299,-0.361704132,-0.786308907,0.854794327,-0.277888323,-0.350659623,-0.453551324,0.08325252,1.16146537,-0.718901157,0.661665207,0.191256409,-0.565230832,0.452970796,1.594059153,1.650220939,-0.528058325,0.746430539,0.81165481,0.827671594
0,-0.448729884,-0.018565813,-0.33172953,-0.078939552,-0.555593576,-3.302909518,0.45367391,-0.370262343,0.354528755,-0.299407257,-0.277409452,-0.350105602,-0.453551324,0.480645596,0.919233271,-0.027178527,-0.110340754,-0.65301078,-0.568011975,-0.387054843,0.660406058,0.694474843,-0.528058325,-1.636057968,0.530032714,0.525331975
0,0.301705756,1.765943727,-0.333399614,-0.095088921,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-3.775064367,-0.277766113,-0.370825999,-0.453551324,-0.723628203,-0.703141037,-6.927474553,-9.659426113,0.472678806,-2.859673746,1.073340655,0.718236242,0.796646353,2.841518961,1.064975734,-0.514694415,-0.544950277
0,1.16783611,3.683612757,-0.324010745,-0.002892052,1.476418233,0.199486174,-0.948687801,-0.291216711,0.333061379,-0.27609947,-0.280779957,-0.348775951,-0.453551324,-0.746089551,-0.711946071,0.107054361,0.538234021,-0.019810388,-0.175870823,-0.534235098,1.077392119,1.15786689,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.45758711,-0.350387196,-0.332401846,-0.092165714,-0.590383672,-0.985894124,0.701918064,-0.366813104,0.552335285,-0.561386776,-0.27704932,-0.344897802,-0.453551324,1.885343728,0.787719787,0.212263922,0.535989818,-0.371588383,-0.195338823,1.41120332,0.219070447,0.230278296,-0.528058325,-0.093098112,0.230241451,0.232062544
0,-0.449054148,-0.452662878,-0.330112974,-0.090042494,-0.557282416,0.171419235,0.051910345,-0.345858122,-0.583902225,0.669264347,-0.277522757,-0.349883993,-0.453551324,0.243937546,-0.132312571,-0.46857496,0.684107241,-0.441943983,-0.562449689,1.379586056,1.043150563,1.05649988,-0.511018743,1.014268094,-0.548004556,-0.520763107
0,-0.460954267,-0.392331717,-0.331836586,-0.091453963,-0.607609836,-1.48930752,1.420519561,-0.369647627,0.478732855,-0.429930861,-0.278831261,-0.325285448,-0.453551324,2.942754869,1.160153982,0.363427084,0.181405685,0.613390004,0.10224347,0.449411222,0.223635988,0.238323297,-0.528058325,-1.5723904,2.065024545,2.050333013
1,-0.185400122,-0.263912533,-0.331879409,-0.091688129,-0.111428761,0.514791362,-0.86593975,-0.005851938,0.290126629,0.166748472,-0.278809058,-0.358748334,1.775648014,-0.675249916,-0.197507289,-1.208669802,0.946679036,-4.52256873,-1.374543424,-0.779054177,-0.419344342,-0.491358277,-0.114848468,0.574989621,-0.342087324,-0.427037825
1,0.633459605,0.095201518,-0.326462342,-0.088059033,0.929909738,0.542261132,-0.896425874,0.645746895,-1.066918171,1.125164649,-0.27740208,-0.35187847,-0.453551324,-0.727083795,0.889446029,-0.458900518,0.109591177,1.105879198,-0.426173686,-0.986361963,0.757043339,0.818367856,3.084333001,0.653074231,-0.484412469,-0.433084618
0,-0.458457451,-0.18102901,-0.324010745,-0.015357718,-0.604569925,-3.723913604,0.020335431,-0.369265137,-1.62506993,1.574538771,-0.241292381,-0.098247519,-0.453551324,0.725992625,-2.585357511,-1.820578282,0.845689884,-1.42692237,-1.346731995,0.499832548,-0.401843102,-0.551695783,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.460115255,-0.386945007,-0.327886196,-0.019129349,-0.604569925,-3.81408611,1.037265429,-0.369353929,0.648938474,-0.756239871,-0.277490703,-0.290825323,-0.453551324,3.110351079,1.160903346,0.391241106,0.527013005,-1.004788775,-0.245399396,1.457180967,0.742585793,0.773315851,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.446426906,-0.398364833,-0.332956399,-0.093233495,-0.547149378,0.230538958,0.726960237,-0.344560389,0.670405849,-0.7748861,-0.278203915,-0.347003083,-0.453551324,0.323416162,-0.201066771,0.148170741,-0.752182919,-2.20083396,-0.576355404,-0.040795289,-1.222118601,-1.264482855,-0.523798429,0.036845821,-0.508638026,-0.563090654
0,-0.442351841,0.100947343,-0.33157965,-0.091265768,-0.523843392,-0.203005675,0.201074595,-0.359928286,0.730207823,-0.841080213,-0.277550136,-0.341019653,-0.453551324,0.152364359,-0.210059146,0.486776225,0.432756463,-0.371588383,-0.014564533,-0.195705144,0.715192548,0.76848885,-0.493979161,2.009775419,1.014543846,1.0604731
0,-0.45603894,-0.553645749,-0.331879409,-0.091696767,-0.582277242,0.255620052,0.550576233,-0.350844151,0.184323136,-0.112944965,-0.277634462,-0.35342973,-0.453551324,1.437844569,-0.353375121,0.046589096,0.524768801,0.261612008,-0.136934822,1.202032599,0.705300543,0.745962848,-0.511018743,-1.021978804,-0.269410655,-0.260751035
0,2.733197428,2.015887106,-0.329170876,-0.089627538,2.601523176,0.541663963,-0.945421431,0.593154537,-1.160454592,1.210937303,-0.280779957,-0.355424206,-0.453551324,-0.746089551,-0.711946071,-0.776947811,-0.929474986,0.191256409,-0.35386397,0.023796969,0.207656595,0.155459789,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.426032347,-0.0698473,-0.330808843,-0.088998161,-0.473853739,-1.196694751,0.081307679,-0.36432692,0.627471099,-0.659279479,-0.274972359,-0.333374159,-0.453551324,-0.222567368,0.110856234,0.451706371,0.026555652,-0.65301078,-0.203682252,1.781211605,-0.394233868,-0.403667768,-0.528058325,0.236608032,-0.484412469,-0.460295183
1,1.426187018,0.540790232,-0.325274014,-0.087491668,1.608147722,0.544052638,-0.966108443,0.820599413,-1.066918171,1.125164649,-0.277503823,-0.352986513,1.775648014,-0.733994979,0.792965339,-0.490342456,0.165696261,1.035523598,-0.462328544,-1.2850188,0.642904819,0.643791338,0.728610827,-1.304065272,-0.593427474,-0.575184238
0,0.616549854,1.458542099,-0.324620968,-0.083497904,0.964699834,0.386400045,-0.909491356,-0.233979832,0.101520402,-0.01318764,-0.276289373,-0.348775951,0.661048345,-0.725355999,-0.548771934,-0.044108801,0.544966632,0.331967607,-0.175870823,0.913639795,0.979232991,1.032364877,-0.528058325,-0.834711363,1.240144342,1.247318985
0,-0.35602806,0.105874387,-0.332816155,-0.09299933,-0.279974953,0.531512091,-0.336787738,-0.278589934,0.725607672,-0.755307559,-0.277665844,-0.35863753,-0.453551324,-0.552576401,-0.386721845,0.607706754,0.268929617,0.472678806,0.310829189,1.147190751,-0.476413602,-0.463200774,-0.528058325,-0.866773521,-0.154339261,-0.055160094
0,2.909944251,0.753098458,-0.320231645,-0.085264786,2.588687995,0.544052638,-1.044501334,1.487907652,0.167455912,-0.06446477,-0.279086877,-0.355202598,-0.453551324,-0.740906163,0.648712658,-0.184388215,0.697572461,-1.286211172,-0.570793118,0.544241962,0.734215635,0.757225849,-0.408781253,-1.526863929,2.004763473,1.795158375
0,2.522561374,0.241863696,-0.333399614,-0.095088921,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-3.775064367,-0.280779957,-0.370825999,0.661048345,-0.746089551,-0.711946071,-6.927474553,-9.659426113,0.472678806,-2.859673746,-0.212381041,-0.883507657,-0.912111819,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.457328854,-0.448353509,-0.296679182,0.010142212,-0.589708136,-2.33788455,0.773778213,-0.366457935,0.184323136,-0.112944965,-0.250672718,-0.161405947,-0.453551324,0.931600347,-2.585357511,0.04054257,0.248731786,0.12090081,-0.281554254,1.422098856,0.219070447,0.205338794,-0.528058325,-12.25938708,1.241052801,1.351021474
0,-0.451818909,-0.578783732,-0.332029288,-0.091652032,-0.570455365,0.019141161,0.377458599,-0.345789821,0.474132703,-0.459764827,-0.27802176,-0.3630697,-0.453551324,0.746726177,0.44095133,-0.096108929,0.262197006,-1.356566771,-0.771035409,-1.08746774,0.23733261,0.229473796,-0.523798429,-1.354422644,-0.333002741,-0.315172166
1,-0.390923952,-0.404828886,-0.330626846,-0.090244265,-0.354959431,0.395357578,-0.06132383,-0.269155241,0.774675958,-0.718015101,-0.277353502,-0.350548819,1.775648014,-0.504198113,0.62435831,0.536357742,-0.238260346,1.035523598,0.616754911,1.11988876,0.427563477,0.490131822,-0.528058325,-1.085206434,-0.196733985,-0.369593298
0,-0.457386295,-0.56048328,-0.322372778,0.024532411,-0.585992689,-2.535547461,1.138522913,-0.36627352,0.849811772,-1.058308783,-0.277778421,-0.311324111,-0.453551324,1.797226133,1.072478326,0.85319573,0.11183538,-0.160521586,0.252425188,1.095335913,-0.299879358,-0.279774755,-0.528058325,-1.035487951,0.56576541,0.551030842
0,0.366021224,0.242150987,-0.328731944,-0.08695639,0.807299983,0.434770727,-0.612251645,-0.170459191,0.403597041,-0.364669059,-0.277731234,-0.348665147,-0.453551324,-0.725355999,-0.310099317,0.062310065,-1.290791729,-0.793721978,0.480478908,1.12271579,-0.284660888,-0.342525762,-0.528058325,-0.537521325,0.302918121,0.32276443
0,-0.457230346,-0.621733773,-0.333078444,-0.093543555,-0.581939474,0.514194193,1.317084497,-0.345243407,0.443465024,-0.281693339,-0.278103385,-0.358415922,-0.453551324,1.750575642,-0.205000935,0.398496938,-0.379645159,1.457657193,0.744687486,1.311535265,-1.273861396,-11.23545686,-0.528058325,0.111957354,2.336653599,2.412535877
0,-0.460650681,-0.577261089,-0.332414692,-0.059237908,-0.602881085,-3.762132414,2.201182098,-0.37015989,-0.120820271,0.232010274,-0.277495106,-0.325285448,-0.453551324,3.545755666,1.16146537,-0.403272474,-1.268349695,0.12090081,0.722438342,-0.098163151,-0.95199077,-1.01750133,-0.528058325,-0.677261562,-0.060465229,-0.124698206
0,-0.439041149,-0.204874183,-0.332333329,-0.092072233,-0.522830088,-0.094320933,-0.168025265,-0.351936979,-0.583902225,0.669264347,-0.277218416,-0.350659623,-0.453551324,0.024507457,0.485538522,-0.555644942,0.708793478,-0.512299582,-0.60138569,1.351583097,0.053189131,0.042829777,-0.528058325,-0.860768522,1.701944015,1.879813468
1,0.171794106,0.353763634,-0.32948134,-0.089104908,0.548569756,0.481947071,-0.651448091,-0.084398968,-0.347761096,0.470682006,-0.276649762,-0.338138742,0.661048345,-0.730539387,0.231503931,-0.266620976,-0.913765562,0.824456801,0.299704618,-0.05830056,-1.08819607,-1.147830343,3.604040243,0.458963949,-0.472299691,-0.424014429
0,2.706547465,1.342189147,-0.322479835,-0.086148381,2.466753776,0.541663963,-1.059744396,0.812403201,-1.33832713,1.324679301,-0.280779957,-0.357307879,-0.453551324,-0.746089551,-0.711946071,-0.81564558,0.677374631,0.191256409,-0.606947976,-0.053040138,1.154245389,1.131318387,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.460389298,-0.599468702,-0.33076602,-0.090111294,-0.602543317,-1.068900603,1.313818127,-0.365733936,0.714873984,-0.657414856,-0.278747335,-0.312542958,-0.453551324,1.289254115,-0.128565748,0.506125109,0.293615854,1.211412596,0.458229765,0.216201278,0.312664034,0.357389309,1.188679534,-0.342452709,-0.04835245,0.008331226
0,-0.330285175,-0.122134306,-0.33084096,-0.090532112,-0.172902522,0.440742416,0.022513011,-0.244908114,1.015417239,-1.224260222,-0.278485955,-0.356421445,-0.453551324,-0.594043504,-0.312347411,1.260731615,-0.830730037,0.613390004,1.581811507,0.047558332,-0.021381369,-0.050492232,-0.528058325,-1.499030209,0.975177317,0.585799899
0,-0.460703529,-0.400332778,-0.278479551,-0.067122392,-0.611325283,-2.383269387,0.661632828,-0.36959845,-1.448730775,1.422572004,-0.274996851,-0.053704206,-0.453551324,3.59586175,-2.585357511,-0.907552783,0.527013005,0.050545211,-0.823877124,0.881835186,0.583552788,0.572995331,-0.47693958,1.860892928,-0.607962808,-0.604511181
0,-0.453648578,-0.186056607,-0.332007877,-0.091599584,-0.568428757,-0.955438509,0.594127839,-0.366102765,0.478732855,-0.429930861,-0.277094693,-0.342570912,-0.453551324,0.997256594,0.856286646,0.421473739,0.374407175,0.331967607,0.135617185,0.633599674,0.699974079,0.777338351,-0.498239057,0.841849227,0.209044089,0.204851979
1,-0.249733386,-0.055482738,-0.32859277,-0.088422467,-0.051981607,0.412675477,-0.491395939,-0.233296814,0.892746523,-0.97999462,-0.277445247,-0.349219168,-0.453551324,-0.671794324,1.072290985,0.802404907,0.212824532,0.718923403,0.566694339,0.763807226,0.708344237,0.774120351,-0.528058325,-1.076710326,-0.348143714,-0.405874052
0,-0.460664161,-0.577304183,-0.331322714,-0.021986224,-0.604907693,-3.729885293,1.8473253,-0.369278797,0.871279147,-1.109585913,-0.275316908,-0.328387967,-0.453551324,3.559578034,1.018711418,1.066033462,-0.090142923,-0.65301078,0.366452048,1.598378781,-0.19943746,-0.175189745,-0.528058325,0.227800886,1.753423323,1.752830828
0,-0.45750144,-0.453812043,-0.331558239,-0.091189872,-0.590045904,-0.505173147,0.643123396,-0.363404846,0.184323136,-0.112944965,-0.277970693,-0.352986513,-0.453551324,1.448211345,0.446946246,0.042961181,0.547210835,0.050545211,-0.19255768,1.419433912,1.177834016,1.214986396,-0.528058325,-0.966375813,1.396096363,1.411187058
0,-0.403343777,-0.4486408,-0.331783058,-0.091092998,-0.419473104,0.274729457,-0.387960875,-0.303920839,-0.186755781,0.272099666,-0.279026052,-0.360410398,-0.453551324,-0.424719498,0.988174812,-0.281132639,0.645955783,-0.371588383,-0.442860544,-0.436558383,0.631490967,0.650227339,-0.515278638,-1.499360862,-0.093775369,-0.112604621
0,2.780356323,1.528928453,-0.320445759,0.19994797,2.716702037,0.439548078,-1.020547951,0.020102732,0.130654697,-0.040224672,-0.280779957,-0.358748334,0.661048345,-0.746089551,-0.711946071,-0.015085474,0.538234021,0.331967607,-0.161965108,0.913639795,0.979232991,1.032364877,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,0.58232806,0.328051068,-0.312202397,-0.08121518,0.961322154,0.509416841,-0.896425874,0.146460997,0.070852723,0.043683359,-0.275921966,-0.336365874,-0.453551324,-0.727083795,0.55729018,0.030868128,0.515791988,0.718923403,-0.020126819,-0.120371015,1.026410246,1.127295887,-0.528058325,-0.387144141,-0.438989551,0.876650612
1,-0.391373957,-0.567435728,-0.331611767,-0.091496847,-0.386709616,0.542858301,-0.13645035,-0.140406415,-0.738774004,0.817501868,-0.277581277,-0.363291309,-0.453551324,-0.466186602,-0.509617635,-0.439551633,-0.637728547,0.261612008,-0.359426256,-1.761890068,-0.398038485,-0.433434271,2.973575719,1.199198544,-0.502581637,-0.402850656
0,-0.456800595,-0.567435728,-0.331033662,-0.090974527,-0.59072144,0.352361416,0.369837068,-0.350837321,-1.572934875,1.524193952,-0.276428152,-0.342792521,-0.453551324,1.154486028,0.938904091,-0.828947939,0.44397748,0.613390004,-0.701506836,1.342678901,0.206895672,0.202120793,-0.528058325,1.308356155,1.792789853,1.764924413
0,-0.43395109,-0.192951596,-0.332547443,-0.092740175,-0.474529275,0.492098943,5.384804491,-0.33609097,-4.802241482,4.305279028,-0.276631902,-0.360964419,-0.453551324,-0.09298267,-0.711946071,-2.31760276,-7.572316975,-0.090165987,1.253636641,1.778148815,-1.025039422,-11.23545686,-0.523798429,0.042895655,-0.105888147,-0.139815187
0,-0.455642734,-0.465303692,-0.332833284,-0.092966318,-0.577548491,-0.087752075,0.794465226,-0.358289044,0.711807216,-0.80099082,-0.278322334,-0.353651338,-0.453551324,1.34281579,1.16146537,0.619799807,0.327278904,-0.019810388,0.166209757,-0.627165013,0.105692851,0.144196788,-0.528058325,-0.57551843,1.82761409,1.857137996
0,-0.404871126,-0.326757492,-0.331461888,-0.091328397,-0.416095425,0.526137571,-0.291058552,-0.275830058,0.101520402,-0.01318764,-0.277994698,-0.367058654,-0.453551324,-0.405713742,1.094959264,-0.073132128,0.421535446,0.402323207,-0.237055967,1.73659169,-0.188023608,-0.180821245,-0.528058325,0.735849635,1.823071798,1.825392336
1,-0.43868886,-0.587977052,-0.332527102,-0.092529148,-0.516412497,0.469406524,0.104172272,-0.28923596,0.184323136,-0.112944965,-0.277746954,-0.353318926,-0.453551324,0.024507457,-0.242094482,0.032077433,0.219557142,-0.019810388,-0.331614827,0.132112409,-0.647621382,-0.653062793,0.366519716,-0.149611799,-0.4117358,-0.37564009
0,-0.453987411,-0.696142204,-0.332851483,-0.093006734,-0.54681161,0.403120774,3.583945586,-0.313141577,0.917280666,-1.241041828,-0.278531279,-0.363734526,-0.453551324,1.036995902,0.986488741,1.096266094,-2.720349279,-1.286211172,3.545298413,1.528905002,-1.00906003,-1.001411328,-0.528058325,-0.844689806,1.323419693,1.296298003
0,-0.460630824,-0.054908155,-0.331847292,-0.090190274,-0.594774655,-4.079229109,4.183868958,-0.3711851,0.748608431,-0.852267951,-0.278841413,-0.307002745,-0.453551324,1.39464967,1.158655253,0.740730337,-2.251310773,0.12090081,2.841669252,-0.239135729,-1.007538183,-1.048876833,-0.528058325,-1.918511518,-0.55103275,-0.56611405
0,-0.459712356,-0.720418314,-0.331558239,-0.091332407,-0.60051671,0.524943233,1.289864744,-0.335489915,0.711807216,-0.80099082,-0.278901833,-0.326171882,-0.453551324,2.837359314,1.146103396,0.523055384,0.129789007,0.12090081,0.027152611,0.152912021,-0.337925531,-0.350570762,-0.528058325,-1.59087616,2.764840312,2.753574967
0,-0.458907401,-0.109637137,-0.330455556,-0.031119897,-0.576197419,-4.129391298,4.56494551,-0.369784231,1.013883855,-1.103059732,-0.277122659,-0.284398676,-0.453551324,1.790314949,1.16146537,1.067242767,-2.675465211,0.718923403,4.399109291,0.406679502,-1.001450795,-0.970035825,-0.528058325,-12.25938708,2.758783923,2.72696908
0,-0.458095732,-0.521110016,-0.33292107,-0.093145876,-0.594774655,-0.18927079,1.126546221,-0.360652285,-0.128487191,0.222687159,-0.27708293,-0.336919895,-0.453551324,2.056395531,1.026954428,-0.144481141,-0.366179939,-0.160521586,-0.448422829,0.347263465,-1.052432667,-1.101973838,-0.528058325,-12.25938708,3.092793785,3.101265529
0,-0.459930239,-0.429765766,-0.244328479,0.025706322,-0.628551447,-2.628705812,-0.736373722,-0.367147782,1.693172947,-0.443915533,-0.250362307,-0.083510552,-0.453551324,1.752303438,-2.585357511,-3.709513157,2.196700315,0.472678806,-2.598246311,-0.353162063,-0.471848061,-11.23545686,-0.528058325,-12.25938708,-0.614624836,3.137546283
0,2.871617328,4.029798702,-0.316163493,-0.024489539,2.866333225,0.404912281,-1.002038518,-0.180704456,0.478732855,-0.429930861,-0.27901385,-0.34511941,-0.453551324,-0.739178367,0.289205003,0.306589735,0.423779649,0.331967607,0.052182897,-0.388713591,1.173268476,1.247970899,-0.123368259,-0.775647722,0.490666184,0.434630089
0,2.759232162,0.947163691,-0.32980251,-0.089775626,2.972392352,0.541663963,-0.893159504,1.040531095,0.848278388,-1.200952435,-0.280779957,-0.356421445,-0.453551324,-0.746089551,-0.711946071,1.180917465,-0.323540074,-0.723366379,0.566694339,-0.547585077,-0.161391287,-0.166340244,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.460655663,-0.416320536,-0.331686707,-0.091584158,-0.610649747,-0.060879473,0.622436383,-0.367735178,-1.395062337,1.360107136,-0.277649817,-0.342792521,-0.453551324,3.466277051,1.134113563,-0.831366549,0.6571768,-0.090165987,-0.729318265,-0.191084646,1.14359246,1.173152391,-0.528058325,0.608878779,0.318059093,0.4255599
1,-0.456530112,-0.601336095,-0.332355811,-0.092311335,-0.584979385,0.445519767,0.553842604,-0.345673708,0.184323136,-0.112944965,-0.277839635,-0.35420536,-0.453551324,1.550151308,0.364703484,-0.012666863,0.549455038,0.191256409,-0.189776537,1.003376408,0.283748942,0.316359805,0.029987977,-0.051421789,-0.557089139,-0.550997069
0,-0.455791709,-0.568311967,-0.331879409,-0.091699852,-0.576872955,0.316531282,0.806441918,-0.348205114,0.717940752,-0.709624298,-0.278044543,-0.368831522,-0.453551324,0.318232774,1.082407407,0.562962458,0.316057887,0.718923403,0.369233191,-0.884990954,1.097937052,1.227858397,-0.515278638,0.723537003,-0.069549812,-0.061206886
0,-0.45523931,-0.472055037,-0.333399614,-0.095088921,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-3.775064367,-0.280779957,-0.370825999,0.661048345,-0.746089551,-0.711946071,-6.927474553,-9.659426113,0.472678806,-2.859673746,-0.916294571,0.747912257,0.828021856,-0.528058325,-0.163440392,0.905528841,0.927443668
0,-0.397109442,2.370835434,-0.324406855,-0.013207348,-0.416095425,-2.960731729,-0.382516924,-0.36822012,0.167455912,-0.06446477,-0.276201962,-0.308886417,0.661048345,-0.490375746,1.074913761,-0.146899751,0.527013005,-1.778700365,-0.801627981,1.690666668,0.948796053,0.95835087,0.766949886,0.682576909,-0.578286501,-0.569137446
0,-0.458944345,-0.495469273,-0.332465009,-0.092065446,-0.593423583,-1.467809439,1.238691607,-0.367516612,0.717940752,-0.709624298,-0.276748684,-0.353318926,-0.453551324,2.422688279,1.160153982,0.616171891,0.136521617,0.965167999,0.488822337,-0.495473428,-0.019098598,0.040416277,-0.528058325,-1.508568715,0.926726204,0.906279895
1,-0.430597311,-0.466883794,-0.332747639,-0.092879316,-0.488715528,0.428201869,-0.014505854,-0.302828011,-0.406029686,0.516365268,-0.277281418,-0.34822193,4.004847352,-0.156911121,0.334728901,-0.186806826,0.11183538,0.8948124,-0.264867396,-1.353208522,-1.235815223,-1.281377356,0.149265049,-0.306960723,-0.544976361,-0.563090654
1,-0.439918864,-0.473347847,-0.332925353,-0.093237505,-0.519114641,0.538080949,0.123770495,-0.317786097,-0.406029686,0.516365268,-0.277967108,-0.351656862,4.004847352,-0.042876586,0.200405301,-0.186806826,0.11183538,0.8948124,-0.264867396,-1.353208522,-1.235815223,-1.281377356,-0.464159893,-0.306901878,-0.351171908,-0.318195562
0,-0.456650297,-0.672440677,-0.326901275,-0.037531515,-0.585317153,-1.467809439,1.507622773,-0.363821486,0.598336803,-0.728270527,-0.278923904,-0.351656862,-0.453551324,1.57952384,0.003322417,0.217101143,-0.933963392,-1.356566771,-0.142497108,-1.381918766,-1.720523472,-1.781776407,-0.528058325,-12.25938708,-0.139198288,-0.12167481
0,-0.448730484,-0.201283042,-0.332264813,-0.092250865,-0.551540361,0.338626531,0.150990249,-0.355591124,-1.115986457,1.188561828,-0.277287611,-0.347778713,-0.453551324,0.480645596,-0.592422421,-0.536296057,0.381139785,1.879790788,-0.264867396,-0.387555835,0.122433167,0.128106786,-0.528058325,-1.617695503,0.684470637,0.70371235
0,2.989709635,0.677109925,-0.322051608,-0.085941057,2.860253403,0.541663963,-1.024903111,1.597873493,0.16285576,-0.079381753,-0.280779957,-0.354759381,-0.453551324,-0.746089551,-0.711946071,0.010309938,0.538234021,0.261612008,-0.164746251,-1.172002872,1.162615547,1.235098898,-0.528058325,-12.25938708,-0.629765809,-0.623558577
1,-0.404048994,-0.299680292,-0.331108601,-0.090178242,-0.357661575,0.074080702,0.654011297,-0.332949089,0.851345156,-0.740390576,-0.277046197,-0.350216406,0.661048345,-0.474825582,-0.628953944,0.694776736,-1.591514981,1.457657193,2.10744752,1.045621871,-0.531200092,-0.470441274,0.907526436,0.921067025,-0.554060945,-0.563090654
1,1.020639345,0.109997017,-0.326826335,-0.088347188,1.193368716,0.54345547,-1.015104,0.985206665,-2.259890887,2.070528466,-0.277618664,-0.353872947,-0.453551324,-0.730539387,0.197782525,-1.125227737,0.708793478,0.472678806,-0.71541255,1.079449396,-0.267920572,-0.340112261,2.415529418,1.53069526,-0.442017745,-0.303078581
1,0.132938025,0.306216934,-0.329952389,-0.090003621,0.373268205,0.527331909,-0.79516839,0.052887579,0.354528755,-0.299407257,-0.276425293,-0.340576436,1.775648014,-0.708078039,-0.177649128,-0.070713517,0.185894092,-0.793721978,-0.62919712,0.035669231,-0.285421812,-0.289428756,-0.472679684,-1.42693939,-0.511666221,-0.472388768
0,-0.446392685,-0.100731108,-0.332254107,-0.092039839,-0.54039402,-0.244210331,0.326285463,-0.359723381,0.552335285,-0.561386776,-0.276891345,-0.345784236,-0.453551324,0.345877509,0.322926409,0.429938876,0.327278904,-0.371588383,-0.103561107,1.191381244,0.377342528,0.408877314,-0.528058325,-0.086479442,1.774620685,1.789111582
0,-0.459141409,0.076240296,-0.328956762,-0.028025154,-0.603556621,-4.134765818,0.450407539,-0.36975691,-0.335494025,0.452968089,-0.27733716,-0.270215731,-0.453551324,1.871521361,1.147414784,-0.553226331,0.818759443,-1.849055964,-0.862813125,-1.559303822,0.530288145,0.541619828,-0.528058325,-12.25938708,3.440127703,3.476166656
0,2.758595981,1.428376519,-0.325541655,-0.087482413,2.747438917,0.541663963,-1.019459161,0.831527695,0.037118276,0.066058834,-0.280779957,-0.350659623,-0.453551324,-0.746089551,-0.711946071,-0.01871339,0.531501411,0.718923403,-0.050719391,-0.327478825,0.922163731,0.994553373,-0.528058325,-12.25938708,-0.629765809,-0.623558577
0,-0.355995784,2.731242295,-0.332397563,-0.091291066,-0.316791656,-2.208896064,-0.182179537,-0.368787025,0.144455153,-0.069126327,-0.277809227,-0.332709333,-0.453551324,-0.552576401,-0.447045693,-0.14206253,-0.83297424,-1.567633568,-0.545762832,1.177595528,-0.711538954,-0.762474804,-0.528058325,-0.869413143,-0.090747174,-0.18516613
0,-0.459407376,-0.391326198,-0.32819666,-0.030137884,-0.600854478,-3.648073151,0.730226608,-0.369483703,-0.245024371,0.341090714,-0.277242454,-0.357529487,-0.453551324,1.970005732,1.07959729,-0.192853352,0.587606496,0.191256409,-0.278773111,-1.334657062,-0.019098598,-0.02555273,-0.528058325,-12.25938708,3.401063993,3.38576711
0,-0.456382025,0.438083613,-0.319054022,-0.006165736,-0.589370368,-3.877983184,0.517912529,-0.369237816,-0.053351377,0.149966865,-0.274417068,-0.166392139,-0.453551324,1.520778776,1.16146537,-0.342807209,0.340744125,-0.65301078,-0.740442837,1.407029083,0.204612901,0.198098293,-0.528058325,0.278718687,1.913009177,1.964770901
